id	label	label_num	umap_no_mfw_x	umap_no_mfw_y	umap_su_mfw_x	umap_su_mfw_y	color	title	token	ttr	psttr_value	basic_vocab	publisher	author	date	match_id	reihe	typ	ivis_no_mfw_x	ivis_no_mfw_y	ivis_su_mfw_x	ivis_su_mfw_y
EMS9700120059100	Abenteuer	3	2.417603	-2.720653	-2.013578	5.0043235	lime	Apocalypsis 3.01 (DEU) : Ende. Thriller	17674	0.208229848724317	1	0.572180408579028	Bastei Lübbe	Giordano, Mario [Tp1]	2013	EMS9700120059100	Apocalypsis	Serie	0.46342006	-0.18629457	-2.5502584	-3.2656777
9783732532971	Abenteuer	3	2.7186248	-1.4383355	-5.0346885	-4.429931	lime	Die Abenteurer - Folge 01 : Das magische Auge	28478	0.22451273046532	1	0.48424712865723	Bastei Lübbe	Simon, Hubert H. [Tn7]	2016	9783732532971	Die Abenteurer	Serie	-1.2019404	0.6046053	-2.7053683	-3.7463121
9783732532957	Abenteuer	3	3.2985196	-1.3298991	-5.306719	-4.3156347	lime	Die Abenteurer - Folge 02 : Die Insel der Götter	27859	0.211091170136396	1	0.490378401665829	Bastei Lübbe	Simon, Hubert H. [Tn7]	2016	9783732532957	Die Abenteurer	Serie	-1.2707068	0.9713341	-2.7938354	-3.4403536
9783732532995	Abenteuer	3	3.7127016	-0.6149725	-5.245879	-4.384838	lime	Die Abenteurer - Folge 03 : Die unsichtbare Macht	33995	0.206380974805745	1	0.494582180083623	Bastei Lübbe	Simon, Hubert H. [Tn7]	2016	9783732532995	Die Abenteurer	Serie	-0.79075986	0.49598968	-2.6092143	-3.3799915
9783732533008	Abenteuer	3	3.3219597	-0.37546083	-1.9162554	3.3799338	lime	Die Abenteurer - Folge 04 : Das Erbe von Stonehenge	34397	0.173475618621151	1	0.432783738986304	Bastei Lübbe	Thys, Frank [Tn7]	2016	9783732533008	Die Abenteurer	Serie	-0.8644702	0.01524006	-2.5724742	-3.176456
9783732533015	Abenteuer	3	4.100746	1.4923967	-9.311458	1.416768	lime	Die Abenteurer - Folge 05 : Die versunkene Stadt	30443	0.206894285432618	1	0.490696909927679	Bastei Lübbe	Simon, Hubert H. [Tn7]	2016	9783732533015	Die Abenteurer	Serie	-0.5338668	0.39100277	-2.532254	-3.0586376
9783732533022	Abenteuer	3	3.182138	-0.5727787	-9.094582	1.4949526	lime	Die Abenteurer - Folge 06 : Das Schiff des Todes	32862	0.208450018263728	1	0.491170918833343	Bastei Lübbe	Simon, Hubert H. [Tn7]	2016	9783732533022	Die Abenteurer	Serie	-0.8387201	0.5351517	-2.563243	-3.200437
9783732533039	Abenteuer	3	3.149221	-0.16194588	-2.0427496	2.5579958	lime	Die Abenteurer - Folge 07 : Die Brut	34271	0.169804161923941	1	0.443566789538354	Bastei Lübbe	Veit, Marten [Tn3]	2016	9783732533039	Die Abenteurer	Serie	0.06444402	0.0039471257	-2.5338006	-3.0686524
9783732533046	Abenteuer	3	3.840967	0.32275635	-9.267784	1.3526131	lime	Die Abenteurer - Folge 08 : Der Goldkopf von Yukatan	36180	0.191528748653055	1	0	Bastei Lübbe	Herbert M. Simon	0	9783732533046	Die Abenteurer	Serie	-0.41654155	0.2663195	-2.5154037	-3.0985205
9783732533060	Abenteuer	3	3.3343267	-0.40626884	-2.0323594	2.332973	lime	Die Abenteurer - Folge 10 : Der Weg des Orakels	36481	0.166465621230398	1	0.450074025333114	Bastei Lübbe	Devries, Robert [Tn6]	2016	9783732533060	Die Abenteurer	Serie	-0.123457864	-0.117906466	-2.4028313	-2.9961689
9783732533077	Abenteuer	3	3.194405	-0.095223136	-2.1641316	2.4369192	lime	Die Abenteurer - Folge 11 : Todesfalle Bangkok	31268	0.172592568886613	1	0.440408372271651	Bastei Lübbe	Thys, Frank [Tn7]	2016	9783732533077	Die Abenteurer	Serie	0.6790058	-0.39840364	-2.2652242	-2.8630412
9783732533091	Abenteuer	3	3.7753878	-0.2955399	-1.5001976	3.1373787	lime	Die Abenteurer - Folge 13 : Wo Menschen wie Götter sind ...	36463	0.161515043471106	1	0.435922756199254	Bastei Lübbe	Thys, Frank [Tn7]	2016	9783732533091	Die Abenteurer	Serie	-1.0373594	0.020429598	-2.5253105	-3.1340206
9783732533107	Abenteuer	3	3.2857182	-0.39930296	-3.284791	1.2519804	lime	Die Abenteurer - Folge 14 : Kloster der Prüfungen	36635	0.165465465465466	1	0.452428403723825	Bastei Lübbe	Devries, Robert [Tn6]	2016	9783732533107	Die Abenteurer	Serie	-0.35463297	-0.2822007	-2.3846486	-2.8113377
9783732533114	Abenteuer	3	2.9730074	-0.18352704	-2.3915923	2.2924814	lime	Die Abenteurer - Folge 15 : Auf dem Dach der Welt	35657	0.166161786155054	1	0.445694249649369	Bastei Lübbe	Veit, Marten [Tn3]	2016	9783732533114	Die Abenteurer	Serie	-0.26051253	0.050856814	-2.317337	-2.7639701
9783732533138	Abenteuer	3	2.9090033	-1.0016793	-8.83175	1.7287817	lime	Die Abenteurer - Folge 17 : Die Stadt der Skelette	32006	0.193625	1	0.501672031752977	Bastei Lübbe	Simon, Hubert H. [Tn7]	2016	9783732533138	Die Abenteurer	Serie	-0.9758919	0.54200816	-2.5078776	-3.3102674
9783732533145	Abenteuer	3	3.4375865	0.6933687	-2.7364552	1.8596194	lime	Die Abenteurer - Folge 18 : Im Reich der Göttin Khom	34756	0.160341801651466	1	0	Bastei Lübbe	Devries, Robert [Tn6]	0	9783732533145	Die Abenteurer	Serie	-0.5314458	-0.2899201	-2.5086637	-2.9499938
9783732533152	Abenteuer	3	3.040711	-1.1940573	-3.119163	1.9007558	lime	Die Abenteurer - Folge 19 : Inferno unter dem Meer	31664	0.215120687476305	1	0.521648441944251	Bastei Lübbe	Simon, Hubert H. [Tn7]	2016	9783732533152	Die Abenteurer	Serie	-0.93062186	0.53078234	-2.663451	-3.297427
9783732533169	Abenteuer	3	3.0374207	-1.5337987	-1.423348	3.3541677	lime	Die Abenteurer - Folge 20 : Der Zerstörer	30790	0.170017865843755	1	0.452675030878242	Bastei Lübbe	Devries, Robert [Tn6]	2016	9783732533169	Die Abenteurer	Serie	0.111790255	-0.22827293	-2.4268987	-2.8936157
9783732533176	Abenteuer	3	3.8762045	1.342936	-3.768513	0.6940279	lime	Die Abenteurer - Folge 21 : Der Fluch der Maske	40485	0.140425847248296	1	0.442985059859503	Bastei Lübbe	Hohlbein, Wolfgang [Tn6]	2016	9783732533176	Die Abenteurer	Serie	0.11889899	-0.22323503	-2.3139098	-2.62093
9783732533183	Abenteuer	3	3.5200918	-1.2003807	-2.1897886	3.2067568	lime	Die Abenteurer - Folge 22 : Terror in New York	34611	0.193108233117484	1	0.492771223687254	Bastei Lübbe	Simon, Hubert H. [Tn7]	2016	9783732533183	Die Abenteurer	Serie	0.010613982	0.3245057	-2.3470285	-2.9454632
9783732533190	Abenteuer	3	4.0358305	0.33612883	-3.587132	1.6652794	lime	Die Abenteurer - Folge 23 : Töte Sutherland!	35779	0.170236563950562	1	0.440237149728732	Bastei Lübbe	Devries, Robert [Tn6]	2016	9783732533190	Die Abenteurer	Serie	0.49684218	-0.35036016	-2.3652704	-2.7965417
9783732533206	Abenteuer	3	2.9445527	0.34484503	-2.8796077	1.4735627	lime	Die Abenteurer - Folge 24 : Die steinernen Götter	38594	0.156496267109083	1	0.412428060351532	Bastei Lübbe	Thys, Frank [Tn7]	2016	9783732533206	Die Abenteurer	Serie	0.008271445	-0.45496833	-2.3392258	-2.6531327
9783732533213	Abenteuer	3	3.2959058	-0.7032349	-3.4105484	1.9724456	lime	Die Abenteurer - Folge 25 : Das Geheimnis von Oake Dùn	33626	0.202997680366383	1	0.491307971661606	Bastei Lübbe	Simon, Hubert H. [Tn7]	2016	9783732533213	Die Abenteurer	Serie	-0.35943982	0.23475622	-2.552771	-3.2419813
9783732533220	Abenteuer	3	3.035537	-0.2825938	-2.9914548	1.7785497	lime	Die Abenteurer - Folge 26 : Das Camp am Ayers Rock	30122	0.181579733722899	1	0.466859364098475	Bastei Lübbe	Prieß, Karl-Heinz [Tn7]	2016	9783732533220	Die Abenteurer	Serie	-0.57549256	-0.03251852	-2.4688122	-2.873896
9783732533237	Abenteuer	3	3.7588575	-0.2955348	-2.880489	2.3755598	lime	Die Abenteurer - Folge 27 : Rätsel der Vergangenheit	32616	0.197798153883897	1	0.496135443503865	Bastei Lübbe	Simon, Hubert H. [Tn7]	2016	9783732533237	Die Abenteurer	Serie	-0.5292572	0.32469976	-2.5192993	-2.9809377
9783732533244	Abenteuer	3	3.5586963	-1.157318	-1.7868596	4.2615685	lime	Die Abenteurer - Folge 28 : Tod im Moor	30886	0.174586709886548	1	0.469451290699183	Bastei Lübbe	Prieß, Karl-Heinz [Tn7]	2016	9783732533244	Die Abenteurer	Serie	0.5520672	0.08804332	-2.4073894	-2.8300261
9783732533251	Abenteuer	3	3.8336647	-0.4123881	-2.2837987	3.3504403	lime	Die Abenteurer - Folge 29 : Die Gralsjäger	35824	0.191719976534346	1	0.488396181517875	Bastei Lübbe	Simon, Hubert H. [Tn7]	2016	9783732533251	Die Abenteurer	Serie	-0.03974847	0.23343895	-2.5475168	-3.1950266
9783732533268	Abenteuer	3	3.4447527	-0.70742273	-1.6004542	4.0481997	lime	Die Abenteurer - Folge 30 : Elwood	34751	0.164853195164076	1	0.456420166128288	Bastei Lübbe	Devries, Robert [Tn6]	2016	9783732533268	Die Abenteurer	Serie	0.5207433	-0.5673479	-2.3938797	-2.6980755
9783732533275	Abenteuer	3	3.2076545	-1.0470971	-1.5171496	4.431511	lime	Die Abenteurer - Folge 31 : Das Versteck der Bundeslade	31874	0.184041951893487	1	0.451771065782443	Bastei Lübbe	Prieß, Karl-Heinz [Tn7]	2016	9783732533275	Die Abenteurer	Serie	-0.036690902	0.0823686	-2.4671013	-2.914124
9783732533282	Abenteuer	3	3.41231	-0.6733113	-3.0115469	2.2600393	lime	Die Abenteurer - Folge 32 : Der Höllenschlund	32204	0.20121155638397	1	0.497234307022996	Bastei Lübbe	Simon, Hubert H. [Tn7]	2016	9783732533282	Die Abenteurer	Serie	-0.87141854	0.5453869	-2.5662663	-3.1190727
9783732533299	Abenteuer	3	3.1686344	-0.11743942	-3.6845558	1.80981	lime	Die Abenteurer - Folge 33 : Traumzeit	34995	0.176396592143633	1	0.465883093113704	Bastei Lübbe	Veit, Marten [Tn3]	2016	9783732533299	Die Abenteurer	Serie	-0.11599529	0.016539441	-2.4781182	-3.037176
9783732533305	Abenteuer	3	3.5426795	-1.168906	-2.027865	2.4531147	lime	Die Abenteurer - Folge 34 : Im Land der Kreuzritter	35789	0.170611081617257	1	0	Bastei Lübbe	Devries, Robert [Tn6]	0	9783732533305	Die Abenteurer	Serie	-0.33154777	-0.69730055	-2.4466484	-2.8904774
9783732533343	Abenteuer	3	3.7664824	0.6456062	-2.2578115	2.050958	lime	Die Abenteurer - Folge 38 : Der Rinderbaron	35228	0.16945879947754	1	0.426470170656217	Bastei Lübbe	Veit, Marten [Tn3]	2016	9783732533343	Die Abenteurer	Serie	0.26550412	-0.20019759	-2.2931	-2.6508906
9783732547234	Abenteuer	3	3.803964	0.6333965	-2.6509354	1.5989473	lime	Die Abenteurer - Folge 39 : Das Vermächtnis der Tempelritter	35743	0.173952028693118	1	0.445176114551517	Bastei Lübbe	Thys, Frank [Tn7]	2017	9783732547234	Die Abenteurer	Serie	-0.451583	-0.0689937	-2.386202	-2.7199075
9783732547241	Abenteuer	3	3.312587	-0.62052006	-3.569574	2.5130174	lime	Die Abenteurer - Folge 40 : Die Macht der Lade	32948	0.201615842546471	1	0.502005103900838	Bastei Lübbe	Simon, Hubert H. [Tn7]	2017	9783732547241	Die Abenteurer	Serie	-0.76825964	0.7484815	-2.609309	-3.2942276
9783732547258	Abenteuer	3	3.0018814	-0.46693245	-2.9946067	2.4365466	lime	Die Abenteurer - Folge 41 : Jäger und Gejagte	31169	0.165061633281972	1	0.462232352091426	Bastei Lübbe	Devries, Robert [Tn6]	2017	9783732547258	Die Abenteurer	Serie	-0.013019066	-0.37068057	-2.402233	-2.6841905
9783732547265	Abenteuer	3	3.5117142	-0.030297365	-10.259034	4.715094	lime	Die Abenteurer - Folge 42 : Kars Triumph	34218	0.152731098576731	1	0.456842105263158	Bastei Lübbe	Devries, Robert [Tn6]	2017	9783732547265	Die Abenteurer	Serie	0.23402949	-0.72366726	-2.4023502	-2.8892996
9783732547272	Abenteuer	3	3.7694886	0.016153438	-10.253788	4.553139	lime	Die Abenteurer - Folge 43 : Die schwarze Pyramide	38656	0.149502004915276	1	0.475836912091892	Bastei Lübbe	Devries, Robert [Tn6]	2017	9783732547272	Die Abenteurer	Serie	-0.35597566	-0.35697818	-2.5255818	-3.0949914
9783732535156	Abenteuer	3	3.8400338	-0.2338573	-9.754937	4.035457	lime	Dino-Land - Folge 01 : Die Rückkehr der Saurier	36676	0.150557570139324	1	0.431080158405025	Bastei Lübbe	Hohlbein, Wolfgang [Tn6]	2016	9783732535156	Dino-Land	Serie	0.12937881	0.13038455	-2.3617926	-2.76605
9783732535170	Abenteuer	3	2.7977197	0.04051614	-9.907062	3.8537707	lime	Dino-Land - Folge 02 : Panik in Las Vegas	36287	0.152069668742766	1	0.417815014882593	Bastei Lübbe	Hohlbein, Wolfgang [Tn6]	2016	9783732535170	Dino-Land	Serie	0.02113508	0.15213595	-2.4412808	-2.9219053
9783732535187	Abenteuer	3	3.2134585	0.08040033	-9.74365	4.015159	lime	Dino-Land - Folge 03 : Die Station in der Urzeit	36836	0.145913076526319	1	0.432701704853947	Bastei Lübbe	Hohlbein, Wolfgang [Tn6]	2016	9783732535187	Dino-Land	Serie	-0.17905243	0.25900888	-2.4559875	-2.9645684
9783732535194	Abenteuer	3	3.493089	-0.48639417	-1.9627745	3.1563554	lime	Dino-Land - Folge 04 : Duell in den Lüften	30716	0.175625956435386	1	0.411768536911003	Bastei Lübbe	Rehfeld, Frank [Tn6]	2016	9783732535194	Dino-Land	Serie	0.47067207	-0.05657126	-2.4024034	-2.8566887
9783732535217	Abenteuer	3	3.9560566	-0.14728971	-3.1632886	1.7226902	lime	Dino-Land - Folge 06 : Auf der Spur des Vernichters	37336	0.158689771540295	1	0.408051210627812	Bastei Lübbe	Rehfeld, Frank [Tn6]	2016	9783732535217	Dino-Land	Serie	-0.69490135	0.06600188	-2.5163019	-3.0236073
9783732535224	Abenteuer	3	3.6306603	-0.09846612	-2.8625016	1.7004701	lime	Dino-Land - Folge 07 : Die Brut aus dem Moorsee	33681	0.211418561843121	1	0.466310319227914	Bastei Lübbe	Weinland, Manfred [Tn7]	2016	9783732535224	Dino-Land	Serie	-0.527067	-0.22598304	-2.4690428	-2.9468675
9783732535231	Abenteuer	3	3.4625204	-0.19465794	-2.2192938	2.4752607	lime	Dino-Land - Folge 08 : Dino-Fieber	33067	0.201663390291849	1	0.45921148255814	Bastei Lübbe	Weinland, Manfred [Tn7]	2016	9783732535231	Dino-Land	Serie	-0.18368103	-0.4526502	-2.5505955	-2.8415143
9783732535255	Abenteuer	3	3.2729297	0.112919755	-2.2895625	2.1916053	lime	Dino-Land - Folge 10 : Die Pilger der Zeit	33302	0.1714860523076	1	0.406822413068284	Bastei Lübbe	Rehfeld, Frank [Tn6]	2016	9783732535255	Dino-Land	Serie	0.026179183	-0.29769897	-2.3790994	-2.8542125
9783732535262	Abenteuer	3	3.2437563	-0.6380234	-8.067916	3.203243	lime	Dino-Land - Folge 11 : Aufbruch ins Ungewisse	30354	0.18054777363963	1	0.400065919578115	Bastei Lübbe	Rehfeld, Frank [Tn6]	2016	9783732535262	Dino-Land	Serie	-0.017144244	-0.4713409	-2.3882585	-2.7088723
9783732535279	Abenteuer	3	4.084182	-0.9442929	-8.079886	3.075508	lime	Dino-Land - Folge 12 : Land der fallenden Sterne	33726	0.173553228724824	1	0.409290460370195	Bastei Lübbe	Rehfeld, Frank [Tn6]	2016	9783732535279	Dino-Land	Serie	-0.21048893	-0.15627052	-2.4415147	-2.851401
9783732535286	Abenteuer	3	3.4605691	-0.68902194	-2.7525818	1.8505634	lime	Dino-Land - Folge 13 : Die verschwundenen Kinder	32596	0.198067188219052	1	0.4635021938572	Bastei Lübbe	Weinland, Manfred [Tn7]	2016	9783732535286	Dino-Land	Serie	-0.37577704	-0.44855762	-2.3486097	-2.6889272
9783732535309	Abenteuer	3	3.3319163	-0.56846184	-2.3910291	2.450716	lime	Dino-Land - Folge 15 : Die Erben der Menschheit	32250	0.194660630678119	1	0.459763698948739	Bastei Lübbe	Weinland, Manfred [Tn7]	2016	9783732535309	Dino-Land	Serie	-0.48794496	-0.34715295	-2.382179	-2.6669314
9783732529452	Abenteuer	3	-1.5504391	3.7081554	-7.929508	8.790528	lime	Last Secrets - Das Geheimnis von Atlantis : Band 2	44953	0.141865278055945	0	0	Bastei Lübbe	Richard Dübel	0	9783732529452	Last Secrets		0.7493885	-0.30071998	-2.4705386	-3.012094
9783732513420	Abenteuer	3	1.1444993	3.4946573	-8.145971	8.748099	lime	Last Secrets - Das Rätsel von Loch Ness : Band 1	45894	0.135872407181454	0	0	Bastei Lübbe	Richard Dübel	0	9783732513420	Last Secrets		0.69969004	-0.05530049	-2.4065921	-3.0586674
9783732549474	Abenteuer	3	-1.9872682	3.9916184	-7.903859	8.749544	lime	Last Secrets - Der Mythos des Riesenkraken : Band 3	49032	0.142522018273109	0	0	Bastei Lübbe	Richard Dübel	0	9783732549474	Last Secrets		0.37226674	-0.58335197	-2.497077	-2.9318779
EMS9700118562551	Abenteuer	3	0.089322515	-0.07076204	12.633811	-4.3566737	lime	Seewölfe - Piraten der Weltmeere 1 : Der Freibeuter aus Cornwall	40026	0.166899825131152	1	0.507183010618364	Pabel Moewig	Davis J. Harbord	0	EMS9700118562551	Seewölfe		-2.00061	-0.00690235	-2.6131518	-3.2507064
9783954394265	Abenteuer	3	-0.3164401	0.15730128	9.574276	2.2997358	lime	Seewölfe - Piraten der Weltmeere 102 : Piraten der Südsee	28128	0.187819965870307	1	0.502044299072066	Pabel Moewig	Kevin, Kelly [Tn3]	2015	9783954394265	Seewölfe	Serie	-2.319924	0.5240684	-2.6418605	-3.3760054
9783954394289	Abenteuer	3	-0.16561396	-0.05032056	9.77718	2.3005664	lime	Seewölfe - Piraten der Weltmeere 104 : Der Schatz der Maya	28062	0.187905352433896	1	0.491963935711486	Pabel Moewig	Kevin, Kelly [Tn3]	2015	9783954394289	Seewölfe	Serie	-2.192759	-0.021795524	-2.6437755	-3.329705
9783954394302	Abenteuer	3	0.10732935	0.2471435	0.121585704	-4.199941	lime	Seewölfe - Piraten der Weltmeere 106 : Die Diebesinsel	30994	0.190972446279925	1	0.491498080211661	Pabel Moewig	Palmer, Roy [Tn3]	2015	9783954394302	Seewölfe	Serie	-2.1169043	-0.24681778	-2.527529	-3.193296
9783954394326	Abenteuer	3	0.34026995	0.19327039	1.2414652	1.8448477	lime	Seewölfe - Piraten der Weltmeere 108 : Schrecken der Teufelssee	32431	0.172150103296229	1	0.472127101650471	Pabel Moewig	McMason, Fred [Tn7]	2015	9783954394326	Seewölfe	Serie	-2.243936	-0.04004933	-2.633371	-3.38747
9783954394333	Abenteuer	3	0.7110861	0.113269724	-0.08452669	-4.4267898	lime	Seewölfe - Piraten der Weltmeere 109 : Pest an Bord	32227	0.184938095385857	1	0.487556631291504	Pabel Moewig	Palmer, Roy [Tn3]	2015	9783954394333	Seewölfe	Serie	-2.0101497	-0.29256678	-2.3568044	-3.1602204
9783954394340	Abenteuer	3	-0.030238228	-0.13878594	-0.1882122	-4.6624975	lime	Seewölfe - Piraten der Weltmeere 110 : Geschanghait	32566	0.187066265430203	1	0.491570704744357	Pabel Moewig	Palmer, Roy [Tn3]	2015	9783954394340	Seewölfe	Serie	-2.0225835	-0.31343323	-2.4978974	-3.1006045
9783954394357	Abenteuer	3	0.42702812	0.2800965	1.0070218	1.6799979	lime	Seewölfe - Piraten der Weltmeere 111 : Die Flußbraut	33215	0.169893120578052	1	0.450231829951225	Pabel Moewig	McMason, Fred [Tn7]	2015	9783954394357	Seewölfe	Serie	-1.7731432	-0.3092934	-2.4079754	-3.0406978
9783954394364	Abenteuer	3	0.19331482	0.3420828	1.2339647	1.603728	lime	Seewölfe - Piraten der Weltmeere 112 : Im Reich des Drachen	32544	0.165499016715831	1	0.467565989613742	Pabel Moewig	McMason, Fred [Tn7]	2015	9783954394364	Seewölfe	Serie	-2.2612133	-0.16444232	-2.5259583	-3.3911116
9783954394371	Abenteuer	3	1.1002449	0.30295488	0.10322323	-4.4030266	lime	Seewölfe - Piraten der Weltmeere 113 : Das Schwert des Henkers	31922	0.191435373723451	1	0.479652893079791	Pabel Moewig	Palmer, Roy [Tn3]	2015	9783954394371	Seewölfe	Serie	-1.9056047	-0.26668704	-2.4759939	-2.9088461
9783954394388	Abenteuer	3	-0.07169236	0.06728678	1.0628822	1.4531915	lime	Seewölfe - Piraten der Weltmeere 114 : Piratenjagd	31502	0.170020951050727	1	0.46131868829561	Pabel Moewig	McMason, Fred [Tn7]	2015	9783954394388	Seewölfe	Serie	-2.3496318	-0.014333619	-2.680847	-3.2348175
9783954394401	Abenteuer	3	0.20028915	0.04982248	0.09431575	-4.301735	lime	Seewölfe - Piraten der Weltmeere 116 : Die verbotene Stadt	31877	0.191235059760956	1	0.482494666833982	Pabel Moewig	Palmer, Roy [Tn3]	2015	9783954394401	Seewölfe	Serie	-2.0011218	-0.2525741	-2.5682418	-2.9767888
9783954394418	Abenteuer	3	0.3558702	-0.43986124	-0.2415098	-4.414801	lime	Seewölfe - Piraten der Weltmeere 117 : Das Gesetz des Großen Chan	31855	0.202354418458641	1	0.475356313178879	Pabel Moewig	Palmer, Roy [Tn3]	2015	9783954394418	Seewölfe	Serie	-1.8666383	-0.29711723	-2.448686	-2.903805
9783954394425	Abenteuer	3	0.20933996	-0.037489988	0.99131763	1.4763504	lime	Seewölfe - Piraten der Weltmeere 118 : Klar zum Entern!	31086	0.183362285273113	1	0.468103586939038	Pabel Moewig	McMason, Fred [Tn7]	2015	9783954394425	Seewölfe	Serie	-2.1200223	-0.20981254	-2.5142543	-3.3006346
9783954394432	Abenteuer	3	0.16650493	-0.00057472236	0.9280154	1.3612068	lime	Seewölfe - Piraten der Weltmeere 119 : Chinesische Rache	31807	0.169333794447763	1	0.456643400616236	Pabel Moewig	McMason, Fred [Tn7]	2015	9783954394432	Seewölfe	Serie	-1.8900827	-0.1112683	-2.5915153	-3.110478
EMS9700118610658	Abenteuer	3	0.66567904	0.33934948	-3.3914003	2.9176106	lime	Seewölfe - Piraten der Weltmeere 12 : Die Insel der Vögel	38165	0.150216166644832	1	0	Pabel Moewig	William Garnet	0	EMS9700118610658	Seewölfe		-0.21245416	0.37157977	-2.420882	-2.8412507
9783954394449	Abenteuer	3	-0.21892844	-0.26317063	-0.03799463	-4.2776623	lime	Seewölfe - Piraten der Weltmeere 120 : Der Mönch von Formosa	31111	0.195911413969336	1	0.491256830601093	Pabel Moewig	Palmer, Roy [Tn3]	2015	9783954394449	Seewölfe	Serie	-2.2465575	-0.20204784	-2.6010034	-3.3194957
9783954394456	Abenteuer	3	0.1455268	0.12941684	-0.21761827	-4.430163	lime	Seewölfe - Piraten der Weltmeere 121 : Im Taifun	31755	0.194300110218863	1	0.485797064936701	Pabel Moewig	Palmer, Roy [Tn3]	2015	9783954394456	Seewölfe	Serie	-2.236524	-0.16044618	-2.5368094	-3.2751577
9783954394463	Abenteuer	3	0.43758717	-0.124492936	2.2457654	2.0234675	lime	Seewölfe - Piraten der Weltmeere 122 : Unter Kopfjägern	31051	0.176161798331777	1	0.465925925925926	Pabel Moewig	McMason, Fred [Tn7]	2015	9783954394463	Seewölfe	Serie	-2.0652642	-0.18482812	-2.5628302	-3.261112
9783954394470	Abenteuer	3	0.2645491	-0.59001815	-0.3611953	-4.009964	lime	Seewölfe - Piraten der Weltmeere 123 : Der Tiger von Malakka	31243	0.192619146688858	1	0.489661353306447	Pabel Moewig	Palmer, Roy [Tn3]	2015	9783954394470	Seewölfe	Serie	-2.156016	-0.23947461	-2.562937	-3.2051
9783954394548	Abenteuer	3	0.24654478	-0.10208054	-0.10131049	-4.0414023	lime	Seewölfe - Piraten der Weltmeere 130 : Wilder Atlantik	31275	0.195427657873701	1	0.498609023758514	Pabel Moewig	McMason, Fred [Tn7]	2015	9783954394548	Seewölfe	Serie	-2.1375697	-0.21350868	-2.5809262	-3.149185
9783954394579	Abenteuer	3	0.016508562	0.13662192	-0.15299985	-4.7255898	lime	Seewölfe - Piraten der Weltmeere 133 : In die Falle gelaufen	30666	0.187308419748255	1	0.485667699331485	Pabel Moewig	Palmer, Roy [Tn3]	2015	9783954394579	Seewölfe	Serie	-1.9964795	-0.32976532	-2.4915798	-3.1271179
9783954394586	Abenteuer	3	0.80195177	0.13551313	0.5223435	0.794321	lime	Seewölfe - Piraten der Weltmeere 134 : Piratengold	32091	0.166744570128697	1	0.47235899033967	Pabel Moewig	McMason, Fred [Tn7]	2015	9783954394586	Seewölfe	Serie	-2.2295353	-0.21732648	-2.5322917	-3.363492
9783954394593	Abenteuer	3	0.03266185	0.29693612	9.3594265	2.0381432	lime	Seewölfe - Piraten der Weltmeere 135 : Der Sohn der Wüste	27292	0.202586838634032	1	0.492799824117841	Pabel Moewig	Kevin, Kelly [Tn3]	2015	9783954394593	Seewölfe	Serie	-2.0958426	-0.12386145	-2.5291457	-3.2191951
9783954394609	Abenteuer	3	0.132814	0.05711231	12.7444105	-4.4484887	lime	Seewölfe - Piraten der Weltmeere 136 : Zwischenfall in Tanger	30321	0.178655057550872	1	0.503232189973615	Pabel Moewig	Harbord, Davis J. [Tn3]	2015	9783954394609	Seewölfe	Serie	0.06256041	0.20502709	-2.4376228	-2.9691513
9783954394616	Abenteuer	3	0.37080276	0.020782351	9.2358055	2.0615144	lime	Seewölfe - Piraten der Weltmeere 137 : Überlistet	27347	0.204921929279263	1	0.481862063921597	Pabel Moewig	McMason, Fred [Tn7]	2015	9783954394616	Seewölfe	Serie	-1.3923421	0.09913789	-2.5484483	-3.0772433
9783954394623	Abenteuer	3	0.44027203	-0.14036967	0.14399953	-4.030959	lime	Seewölfe - Piraten der Weltmeere 138 : Nacht der Entscheidung	31113	0.18436023527143	1	0.483961172537927	Pabel Moewig	Palmer, Roy [Tn3]	2015	9783954394623	Seewölfe	Serie	-2.2159026	-0.22239782	-2.553764	-3.2633123
9783954394647	Abenteuer	3	0.28377077	0.05555442	1.5323006	-5.033721	lime	Seewölfe - Piraten der Weltmeere 140 : Gekentert	31772	0.154790381467959	1	0	Pabel Moewig	John Curtis	0	9783954394647	Seewölfe		-2.2091658	-0.22192027	-2.4656837	-3.2740822
9783954394685	Abenteuer	3	0.31956068	-0.46611118	-0.05860487	-4.3991294	lime	Seewölfe - Piraten der Weltmeere 144 : Erbarmungslose Jagd	30862	0.186799300110168	1	0.486277178315673	Pabel Moewig	Palmer, Roy [Tn3]	2015	9783954394685	Seewölfe	Serie	-2.3199952	-0.19079234	-2.6237314	-3.268966
9783954394692	Abenteuer	3	-0.25531885	0.15927097	9.718479	2.2388816	lime	Seewölfe - Piraten der Weltmeere 145 : Vagabunden zur See	27956	0.191229074259551	1	0.50366660704704	Pabel Moewig	Kevin, Kelly [Tn3]	2015	9783954394692	Seewölfe	Serie	-2.2977762	0.4660043	-2.6108446	-3.1853213
9783954394746	Abenteuer	3	0.3914364	-0.118493736	0.46042064	1.9065689	lime	Seewölfe - Piraten der Weltmeere 150 : Teufelskerle	31477	0.170060679226102	1	0.46849680678677	Pabel Moewig	McMason, Fred [Tn7]	2015	9783954394746	Seewölfe	Serie	-2.0254996	-0.122782424	-2.6407263	-3.1821663
